acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,speed,duration,pitch,roll,yaw
-0.373308116503937,4.053876025433071,7.650462779580052,0.01955315687448819,-0.01269863609090026,-0.009920135226829396,2.652283464566929,1433.0,-2.4688588262294644,27.890329873640898,44.96593522889305
-0.016708893881235212,-9.373961574422072,1.237486502951252,-0.005341168673150221,-0.01308383655842509,-0.009308327688423806,4.477034732558374,684.0,-0.10124998799603983,-82.47900964993501,44.997388815765696
0.28282487677609075,9.65410127661431,-0.8186197886422338,-0.00011410804032809781,-0.003935888811109948,-6.7452905034904e-05,12.15197207678883,1449.0,1.672050277337368,84.87354132880805,-43.38568667841943
0.4209089086774725,9.339060237362638,2.8375083550934064,0.00019126785567307727,0.005097218233825549,-0.0023473100733516486,8.887775125453297,1688.0,2.46924861045123,72.92529882523274,44.68823946867154
0.323465742058481,9.418683376582278,1.3010690569125316,-0.008071400938708862,-0.0682601913992405,0.0018325245455189873,13.185759493670886,1889.0,1.9484476155708899,81.89881739647632,44.14105562648109
0.08706718307416414,9.670839354407294,0.22159413470607903,0.006109374608571429,0.008192881963768996,-0.002848856483525836,7.372451963571429,1451.0,0.5156882661614995,88.58972599995387,42.94536313397221
-0.2779915329726378,9.61789875472441,2.2419237392470475,0.003721948984940945,-0.0016092760360826774,0.006669837650610236,6.617754980584646,1045.0,-1.6123895688712335,76.78173330592855,44.78144416801406
-2.006286168416341,-9.16874720255534,-0.20069717915852864,-0.01627693431903892,-0.002118795872020852,-0.013425446904754364,9.003666650950908,1545.0,-12.339935572868256,-77.59749850984316,-5.684348559898605
0.3597120995615043,-9.650617611953635,0.7564275504716861,-0.008001433552893877,-0.010669672925639986,0.015895440757424082,5.937320253817863,672.0,2.128103792920453,-85.0395879852643,42.08481882154852
-0.27433225414705886,7.658358433006536,5.968747158496733,-0.003082336121633987,-0.0029942277447712416,0.00043600210130718964,2.7957685921895425,686.0,-1.618387425966347,52.03865949313335,44.96977323776939
-0.04009615243033708,9.725609174157304,-0.3404608585505618,0.00048176269775280925,-0.05517531253033708,0.03268506620741573,5.1757781730337085,253.0,-0.23606962955508537,87.98124163060118,-44.80269608815055
-0.138097406766759,3.330299319265928,9.25278094732687,0.003648731794376732,-0.005840354388433519,-0.01006118457696399,6.66382271468144,1526.0,-0.8045545298558868,19.792995889779704,44.99680963215528
2.0445013699386503,8.234781773619632,4.535058621472393,-0.00170174955,0.003565932429815951,-0.007699578763558282,5.34409473006135,812.0,12.269490443508255,58.86393747503985,42.353586503385
0.33387985709328327,-9.065226496090679,-2.4452284806929296,-0.01008545134611702,0.0031887015948526966,0.005013796876349509,7.77393766899107,821.0,2.0365746196684746,-74.77086740110535,-44.73540562932789
0.07519567043950617,9.664634649382716,-1.782490551053498,-0.02090197923728395,0.007004223507983539,-0.01377281738493827,6.341542642139918,974.0,0.43838725227209435,79.54103286866314,-44.97453125025786
0.11600488765718456,9.592324979943504,-0.16138711504124292,-0.004170811140866291,-0.001876442691586629,0.0004099880339378532,8.515656491467986,2292.0,0.6927753282401319,88.81299843674982,-39.076478936047366
-0.4474388919659515,-9.3121946306371,-1.6776955334108268,-0.057093048179917255,0.02522568642523288,-0.00799490598294984,6.054514918531945,774.0,-2.707351967715145,-79.43801145646616,-44.01596114156323
-0.03687641054491535,-8.623151956513576,-4.026169353982677,-0.053092301636995305,-0.008245437099606174,0.003205939595572559,17.564331089922018,1269.0,-0.22201372262725882,-64.97110055989299,-44.998798406334856
0.7055286255218954,2.040641637849673,9.36984972009804,0.001876514133496732,-0.006408096248856209,0.0035034918635620917,9.200648055898693,1646.0,4.207847764171697,12.252845956422517,44.919016262182396
-0.25939724866958636,9.555289869099756,1.0203513753284672,-8.57500430656937e-05,-0.002775272373965937,-0.002518893212603406,4.392780266082725,882.0,-1.5462389340928222,83.71247757677024,44.10308214462308
0.3634065177739514,8.238248046799116,5.440775452538632,0.0032255841421192054,0.0032958673177041946,0.00024007131774834468,12.463339181964681,983.0,2.1080558911498204,56.49941459965828,44.936238410670164
0.16397492116575055,9.643316690274842,0.9294291362147992,0.0045990429802537,-0.007020979114613108,-0.0031189384888752644,4.164426138527062,1698.0,0.9696708675701076,84.41031350377789,44.56096910560898
0.07385090560714286,10.18051299448052,0.3350699287925325,-0.0030085079187467537,0.002316016610016234,0.0017080926039285715,16.40051948051948,643.0,0.4153996120664369,88.06970153539554,44.320606230884735
-0.21216062649514564,8.028415833980583,5.269040871092233,0.0005816351722233009,0.013672536738291264,-0.0020080607919417477,4.23944107819903,459.0,-1.265634579458767,56.701859486433186,44.97679523302443
0.18845456494623655,9.725907486451613,0.6829653429956989,-0.005985165753548386,0.008906809111182796,-0.005759211321075268,11.602824846021505,1393.0,1.1073297209546904,85.83361660555737,43.94912930885301
0.4742913005290323,9.764991080645162,0.4230194820129032,0.007634633021290323,0.006249967788567742,0.00030413772038709666,21.113892787096773,329.0,2.7781026633304036,86.27630226266574,33.648426952369434
-0.42154513619937106,9.28241356918239,0.9241392719056604,0.008433335287169812,0.012047684079100627,0.0010707673471194966,6.407684620125786,311.0,-2.587430590394228,83.7551643314122,42.29643017800883
-0.5553995095183947,9.847519675585284,2.295919612608696,-0.001107920775264214,0.0029554589085752504,0.0013617066114046822,8.688327759197325,688.0,-3.143917472710464,76.51121291636424,44.185494772023574
0.6093707109325843,9.44468888764045,-2.0855200231460675,0.0005304626767415734,0.020354853348146067,-0.008719586010224718,8.10445195505618,206.0,3.604998653329098,77.04467254686192,-43.82682137465883
0.10598555153633947,8.597503312883434,4.069350722699387,0.0016834906038732105,-0.0045965152410756644,-0.001283360920022495,14.600061349693252,1207.0,0.6383854795152066,64.66346372557034,44.99028688655712
-0.04986268258343948,-2.124824818220064,8.748310089808918,-0.007446673112738855,-0.015232603295222929,0.011460074307961783,10.649396552866241,672.0,-0.31733881026398525,-13.651660448050173,44.999534672703916
0.13677424583150685,9.115074886986301,1.1283495178356164,0.002059413907,-0.00546672256310959,6.145319639041106e-05,3.159657534246575,357.0,0.8531636318554594,82.89216185773637,44.791066109048266
